target,strategy,seed,labeled_rows,test_rows,r2,mae,rmse,mape_pct
delay_avg_ns,random,4,60,64,0.522253053400265,0.1001273609819672,0.14678763950561027,36.98636130012949
delay_avg_ns,random,4,80,64,0.6586133494685548,0.07705992234286382,0.12408343110755932,26.950463157079724
delay_avg_ns,random,4,100,64,0.6434149213631821,0.07649601565640243,0.12681543322205818,25.512721050830166
delay_avg_ns,random,4,120,64,0.627220587337731,0.0785657999119727,0.12966312565544735,25.56893131051633
delay_avg_ns,random,4,140,64,0.6781261879189225,0.0710192859481311,0.12048510165049588,22.08809153205195
delay_avg_ns,random,4,160,64,0.6890699414063777,0.07233589882317171,0.11841913405526928,23.697613799909693
delay_avg_ns,random,4,180,64,0.6870521468910199,0.07416067615842271,0.1188027558113041,23.74297265052193
delay_avg_ns,random,4,200,64,0.7202628147531536,0.06826322923616703,0.11232220665963838,22.091308063700442
delay_avg_ns,uncertainty,4,20,64,0.40543152292033524,0.12119341432753594,0.16375383008061037,51.032241982270364
delay_avg_ns,uncertainty,4,40,64,0.42386974806452593,0.12447887177649375,0.1611947402179432,55.913213671659925
delay_avg_ns,uncertainty,4,60,64,0.5309618556177924,0.11060248045865886,0.14544359749272578,50.87630326855852
delay_avg_ns,uncertainty,4,80,64,0.6464716811618803,0.09388360657301487,0.1262707123774694,41.42252885259469
delay_avg_ns,uncertainty,4,100,64,0.7013230387449492,0.08611494192315337,0.11606235772191013,35.075105432751116
delay_avg_ns,uncertainty,4,120,64,0.7888475556375472,0.0738701334456883,0.09758623962267444,31.70601405094095
delay_avg_ns,uncertainty,4,140,64,0.7808601790388778,0.07197706450304828,0.09941483083677873,32.16376212355008
delay_avg_ns,uncertainty,4,160,64,0.7601909756671495,0.07600604416376187,0.10399759298031347,32.90185046240356
delay_avg_ns,uncertainty,4,180,64,0.7748308430307189,0.07268452402149471,0.10077318328285996,29.75103867682719
delay_avg_ns,uncertainty,4,200,64,0.7705210760719634,0.07438191238792782,0.10173301813023299,29.093752790671356
delay_avg_ns,hybrid_random_then_uncertainty,4,20,64,0.40543152292033546,0.12119341432753594,0.1637538300806103,51.032241982270364
delay_avg_ns,hybrid_random_then_uncertainty,4,40,64,0.5292155878711878,0.099883191492863,0.14571409521768314,40.51865938548841
delay_avg_ns,hybrid_random_then_uncertainty,4,60,64,0.522253053400265,0.1001273609819672,0.14678763950561027,36.98636130012949
delay_avg_ns,hybrid_random_then_uncertainty,4,80,64,0.6586133494685547,0.07705992234286385,0.12408343110755933,26.950463157079728
delay_avg_ns,hybrid_random_then_uncertainty,4,100,64,0.7156798874833642,0.07543892535224012,0.11323855472327708,26.980148222390866
delay_avg_ns,hybrid_random_then_uncertainty,4,120,64,0.7354729724778764,0.07875550128649189,0.10922588003622917,29.293054829968867
delay_avg_ns,hybrid_random_then_uncertainty,4,140,64,0.7393167880046925,0.07946435842469879,0.10842940094198464,31.051268962456113
delay_avg_ns,hybrid_random_then_uncertainty,4,160,64,0.7643780162937064,0.07276955300431961,0.10308570149080724,27.394421816459747
delay_avg_ns,hybrid_random_then_uncertainty,4,180,64,0.7690868293404491,0.07145611480677237,0.10205043937881307,26.15823218962634
delay_avg_ns,hybrid_random_then_uncertainty,4,200,64,0.7825793243998045,0.06828192391872831,0.0990241098375744,25.1708744010402
power_avg_uW,random,4,20,64,0.6263544871139151,1.5517219055359204,1.88343126532623,36.29503757910803
power_avg_uW,random,4,40,64,0.831745780228554,1.0298587691065224,1.263871359498429,25.38366490479535
power_avg_uW,random,4,60,64,0.8448320331371321,0.9146244916940511,1.2137267529882962,17.301900873886428
power_avg_uW,random,4,80,64,0.8371793997004726,0.9359523679889012,1.2432960839183511,17.339315861147213
power_avg_uW,random,4,100,64,0.8266801641915349,0.9831237545150253,1.2827559104623367,18.110225825330957
power_avg_uW,random,4,120,64,0.8727796890060389,0.8391652076040346,1.0990010728220343,15.615922030640986
power_avg_uW,random,4,140,64,0.8837820952524634,0.8142470529689189,1.050404105790531,15.104555708477523
power_avg_uW,random,4,160,64,0.8976313795343266,0.7681628521915306,0.9858329172582045,14.551064672181038
power_avg_uW,random,4,180,64,0.8972140540484618,0.7812523018767192,0.987840342729213,14.53443055457968
power_avg_uW,random,4,200,64,0.9070370302788683,0.7516580999669629,0.9394526252601294,14.207732771976536
power_avg_uW,uncertainty,4,20,64,0.6263544871139151,1.5517219055359206,1.88343126532623,36.29503757910803
power_avg_uW,uncertainty,4,40,64,0.7270039500526988,1.3339623321526743,1.6098969274351875,26.219755793924143
power_avg_uW,uncertainty,4,60,64,0.7218982565956809,1.3732437074435766,1.6248816929793013,26.797245376854118
power_avg_uW,uncertainty,4,80,64,0.8274850588499567,1.0485672044818537,1.2797738949408246,21.73840999519087
power_avg_uW,uncertainty,4,100,64,0.8334984814480672,1.0163275168761183,1.2572712634764327,22.208160676287424
power_avg_uW,uncertainty,4,120,64,0.8445827258835101,0.9774843785024252,1.2147014046655895,21.841929645702944
power_avg_uW,uncertainty,4,140,64,0.8644362224278054,0.9233492414077533,1.134466617667145,20.222281313235037
power_avg_uW,uncertainty,4,160,64,0.8849724934870277,0.8499029955713671,1.0450107130899708,17.174833872905037
power_avg_uW,uncertainty,4,180,64,0.8917737953256918,0.7927195841750562,1.0136455176606178,15.84786618066838
power_avg_uW,uncertainty,4,200,64,0.9050529936148308,0.7694264250033581,0.949424704459537,15.337493614220083
power_avg_uW,hybrid_random_then_uncertainty,4,20,64,0.6263544871139151,1.5517219055359202,1.88343126532623,36.29503757910803
power_avg_uW,hybrid_random_then_uncertainty,4,40,64,0.8317457802285542,1.0298587691065222,1.2638713594984288,25.383664904795346
power_avg_uW,hybrid_random_then_uncertainty,4,60,64,0.844832033137132,0.9146244916940512,1.2137267529882965,17.30190087388643
power_avg_uW,hybrid_random_then_uncertainty,4,80,64,0.8371793997004727,0.935952367988901,1.243296083918351,17.339315861147213
power_avg_uW,hybrid_random_then_uncertainty,4,100,64,0.8181488027618767,1.050446689846099,1.3139473769056167,19.414396438314334
power_avg_uW,hybrid_random_then_uncertainty,4,120,64,0.8469855402763301,0.9144659004903475,1.205274939131628,16.869304562438607
power_avg_uW,hybrid_random_then_uncertainty,4,140,64,0.8623731080629085,0.8393693678184375,1.1430666158589742,15.975478347556768
power_avg_uW,hybrid_random_then_uncertainty,4,160,64,0.894068506845143,0.7748768936631948,1.0028418211408938,14.343972961830437
power_avg_uW,hybrid_random_then_uncertainty,4,180,64,0.9063320450987747,0.7785432386264521,0.9430080693233862,15.203152579625728
power_avg_uW,hybrid_random_then_uncertainty,4,200,64,0.907249617504538,0.7798950699485079,0.9383778428185433,15.108545805277965
