sample_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,model_corner,tphl_ns,tplh_ns,delay_avg_ns,power_avg_uW,spice_wall_time_s,status,fidelity,statistical_mode,mc_mm_switch,mc_pr_switch,released_spice_path,netlist_path,log_path,ngspice_returncode
13000057,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.7512062093043839,-37.525890343054755,10.630772838078046,0.16438986603549513,typical,tt,0.7662990000000001,2.89018,1.8282395000000002,3.24084,1.0557633340358734,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000057_inv_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000057_inv_4_typical.log,0
13000058,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.8211744966995487,98.49313274117449,11.436375061144005,0.0482555408743899,ff,ff,-0.49543499999999996,1.13924,0.3219025000000001,7.54673,1.090617874986492,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000058_inv_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000058_inv_4_ff.log,0
13000059,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.6666734150458276,34.884145433015476,5.8758642551670315,0.14538937614022066,ss,ss,1.22883,2.1522300000000003,1.6905299999999999,2.5833,1.055182916985359,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000059_inv_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000059_inv_4_ss.log,0
13000060,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.955955431009312,19.47318787931031,6.55197491377987,0.08330452735895832,typical,tt,0.103441,1.12201,0.6127254999999999,2.83381,1.1115935830166563,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000060_inv_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000060_inv_4_typical.log,0
13000061,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.7265156550840788,-14.419034578825588,3.3230271639911177,0.008992682118445783,ff,ff,-0.18125200000000002,0.430554,0.12465099999999998,0.512096,1.1129024159745313,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000061_inv_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000061_inv_4_ff.log,0
13000062,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.7416028805475037,-27.442074754051674,4.71423763773863,0.10495211444228424,ss,ss,0.8610030000000001,1.77765,1.3193264999999998,2.04806,1.054934374988079,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000062_inv_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000062_inv_4_ss.log,0
13000063,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.633702098868106,27.130525366063793,10.818730531378847,0.02239910255727908,typical,tt,-0.0135558,1.39499,0.6907171,0.589788,1.0287541249999776,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000063_inv_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000063_inv_4_typical.log,0
13000064,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.7349490802551166,9.060575097847526,4.220735741312644,0.13716716791764585,ff,ff,0.194278,1.0837700000000001,0.639024,2.93813,1.0636626250343397,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000064_inv_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000064_inv_4_ff.log,0
13000065,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.9778571246069505,-31.771369759756016,9.407027898459441,0.00643687175872434,ss,ss,-0.23116,0.959939,0.3643895,0.369353,1.126500709040556,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000065_inv_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000065_inv_4_ss.log,0
13000066,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.7706459335897167,95.22816061535804,8.455749250566543,0.17534781539257774,typical,tt,0.654008,1.7024599999999999,1.178234,4.24931,1.0568072919850238,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000066_inv_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000066_inv_4_typical.log,0
13000067,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.8855737863161537,105.03138348383365,2.753371674885693,0.10159066803994071,ff,ff,0.11786100000000001,0.54867,0.33326550000000005,3.75388,1.095192291017156,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000067_inv_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000067_inv_4_ff.log,0
13000068,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.7858349608614659,45.77353842745805,5.280566016281385,0.11833198125432563,ss,ss,0.861268,1.60115,1.231209,2.4475,1.1284156669862568,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000068_inv_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000068_inv_4_ss.log,0
13000069,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.9447068448319715,14.871267827746117,8.257841333078144,0.04556043859468463,typical,tt,-0.136409,1.0807600000000002,0.4721755,2.20016,1.0806887079961598,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000069_inv_4_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000069_inv_4_typical.log,0
13000070,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.7145250408096133,31.83059921579479,3.972888192630992,0.01313786391593608,ff,ff,-0.186902,0.46768899999999997,0.14039349999999998,0.96794,1.112537000037264,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000070_inv_4_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000070_inv_4_ff.log,0
13000071,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.6522947581748062,84.56904501889474,1.8521803071350071,0.09677848478041746,ss,ss,0.5503100000000001,0.8240230000000001,0.6871665,1.71478,1.116251208994072,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/inv/sky130_fd_sc_hd__inv_4.spice,results/sky130_cross_pdk_replication/primary/netlists/13000071_inv_4_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000071_inv_4_ss.log,0
13000072,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.7695625332614378,51.24080817759442,1.527413404708024,0.12978771546815115,typical,tt,0.956845,1.29965,1.1282474999999998,2.56985,0.6902913330122828,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000072_nand2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000072_nand2_1_typical.log,0
13000073,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.8408103497973367,61.8359147166685,2.4841048524784544,0.028054480266355784,ff,ff,0.222097,0.5980890000000001,0.410093,0.762888,0.6801059170393273,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000073_nand2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000073_nand2_1_ff.log,0
13000074,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.8515922606331172,122.76468065547854,6.25736479757865,0.14760195883141092,ss,ss,2.5714799999999998,2.84396,2.70772,3.21874,0.7148011249955744,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000074_nand2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000074_nand2_1_ss.log,0
13000075,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.8664412969073767,91.00254006398276,9.166272214103738,0.14942880030669736,typical,tt,1.9418499999999999,2.93743,2.4396400000000003,3.47098,0.7059372080257162,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000075_nand2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000075_nand2_1_typical.log,0
13000076,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.828933194391396,-7.524814909824293,4.441301899497277,0.08710581996671565,ff,ff,0.622614,1.57087,1.0967419999999999,1.9185,0.7245224579819478,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000076_nand2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000076_nand2_1_ff.log,0
13000077,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.9090485465254448,15.241424878247322,3.3418095459078088,0.14066224521227838,ss,ss,1.62036,2.19935,1.9098549999999999,3.23552,0.6973615000024438,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000077_nand2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000077_nand2_1_ss.log,0
13000078,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.7096727217006695,70.01722764439936,5.274927587006024,0.18258311045421058,typical,tt,2.0612500000000002,2.76737,2.41431,3.37434,0.7014484999817796,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000078_nand2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000078_nand2_1_typical.log,0
13000079,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.9267543543097059,101.02890592577793,11.639967638252848,0.08610203433914583,ff,ff,0.592356,2.01116,1.301758,3.67635,0.7289216670324095,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000079_nand2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000079_nand2_1_ff.log,0
13000080,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.6692046284134117,109.13849698882942,7.6221639655221844,0.13224815096279466,ss,ss,3.1075999999999997,3.53774,3.32267,2.33202,0.7041852500406094,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000080_nand2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000080_nand2_1_ss.log,0
13000081,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.8961651161454993,93.92729683554609,9.851243663811285,0.12428064287712492,typical,tt,1.6851099999999999,2.71009,2.1976,3.10482,0.6752016660175286,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000081_nand2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000081_nand2_1_typical.log,0
13000082,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.943183194609083,24.86645805159216,5.420564292581848,0.041892001327126296,ff,ff,0.18634799999999999,1.11156,0.648954,1.44447,0.68716258299537,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000082_nand2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000082_nand2_1_ff.log,0
13000083,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.7108716071492505,76.43039157668478,10.023965212325276,0.05148677197253374,ss,ss,2.08369,2.92674,2.5052149999999997,0.97584,0.7491390840150416,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000083_nand2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000083_nand2_1_ss.log,0
13000084,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.8736467539170627,11.955051611434527,7.310903234052363,0.17211115012468564,typical,tt,1.8526,3.12225,2.487425,3.83798,0.7218838750268333,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000084_nand2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000084_nand2_1_typical.log,0
13000085,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.64903143172321,114.5810051442242,11.945523197314538,0.10379617398165321,ff,ff,1.23664,2.5441,1.8903699999999999,2.29318,0.6752032500226051,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000085_nand2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000085_nand2_1_ff.log,0
13000086,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.7286932134430568,-14.487108731972178,8.47481632772614,0.16898644723496428,ss,ss,3.23157,4.7676099999999995,3.9995899999999995,3.1791,0.7758972920128144,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000086_nand2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000086_nand2_1_ss.log,0
13000087,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.9106028609310355,105.88595731883356,7.705604834372348,0.18418265245133478,typical,tt,2.0612999999999997,2.8148400000000002,2.43807,4.43041,0.6969071659841575,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000087_nand2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000087_nand2_1_typical.log,0
13000088,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.771796000268313,-19.225225335686876,0.4336039921609652,0.0953387978531263,ff,ff,0.381257,0.661037,0.521147,1.89905,0.7774304579943419,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000088_nand2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000088_nand2_1_ff.log,0
13000089,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.9596754676662114,-34.16246705614394,2.1287185518020335,0.11944285596004564,ss,ss,1.08555,1.68503,1.38529,2.89902,0.6701793750398792,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000089_nand2_1_ss.cir,results/sky130_cross_pdk_replication/primary/logs/13000089_nand2_1_ss.log,0
13000090,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.7993068053643122,-1.3469875625116785,6.7351151237236255,0.1596458966281598,typical,tt,1.8408499999999999,3.11134,2.476095,3.26483,0.6890289589646272,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000090_nand2_1_typical.cir,results/sky130_cross_pdk_replication/primary/logs/13000090_nand2_1_typical.log,0
13000091,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.75170412489466,68.96929544468152,10.848913244624386,0.03864402913626033,ff,ff,0.177064,1.6619,0.919482,1.39939,0.6617333749891259,ok,SPICE_SKY130_RELEASED_SPICE,off,0,0,sky130-pdk/libraries/sky130_fd_sc_hd/latest/cells/nand2/sky130_fd_sc_hd__nand2_1.spice,results/sky130_cross_pdk_replication/primary/netlists/13000091_nand2_1_ff.cir,results/sky130_cross_pdk_replication/primary/logs/13000091_nand2_1_ff.log,0
