candidate_id,pdk,process_node_nm,cell_family,cell_variant,source_cell_variant,drive_strength,input_arc,inverting,input_count,transistor_count,total_n_width_um,total_p_width_um,Vdd,Temp,slew_ns,Cload_pF,corner,seed,heldout_corner,query_order
68,SKY130,130,OAI21,OAI21_4,O21AI_4,4,"A1_to_Y__A2=0,B1=1",1,3,24,7.800000000000002,12.0,1.7502295556330196,68.3506104845181,9.874633463261105,0.004605280324569557,ss,5,ss,30
37,SKY130,130,XOR2,XOR2_1,XOR2_1,1,A_to_X__B=0,0,2,10,3.25,5.0,1.8502757021689644,30.34061910299252,3.7392632602837432,0.012124774440553345,ss,5,ss,31
43,SKY130,130,XOR2,XOR2_4,XOR2_4,4,A_to_X__B=0,0,2,40,13.000000000000004,20.0,1.930634121874042,31.009541763059033,0.5941529325203911,0.14633499279003498,ss,5,ss,32
50,SKY130,130,AOI21,AOI21_1,A21OI_1,1,"A1_to_Y__A2=1,B1=0",1,3,6,1.9500000000000002,3.0,1.6780107593125275,1.7997297660720193,4.138061794970554,0.17943585101781842,ss,5,ss,33
59,SKY130,130,AOI21,AOI21_4,A21OI_4,4,"A1_to_Y__A2=1,B1=0",1,3,24,7.800000000000002,12.0,1.944557877157481,55.25100231233391,4.56707690640899,0.20014093848074066,ss,5,ss,34
3,SKY130,130,INV,INV_1,INV_1,1,A_to_Y,1,1,2,0.65,1.0,1.9623821996565718,50.2348033408513,7.616693427917206,0.08485876747755017,ss,5,ss,35
7,SKY130,130,INV,INV_4,INV_4,4,A_to_Y,1,1,8,2.6,4.0,1.9677477696387111,83.73130163685812,7.920929930747566,0.05660136353452215,ss,5,ss,36
75,SKY130,130,MUX2,MUX2_1,MUX2_1,1,"A0_to_X__A1=0,S=0",0,3,12,2.75,3.1,1.9088631982686424,1.4557330125618506,5.479397132626543,0.05143286592701271,ss,5,ss,37
78,SKY130,130,MUX2,MUX2_4,MUX2_4,4,"A0_to_X__A1=0,S=0",0,3,18,5.8500000000000005,9.0,1.670996709245541,112.11462902081101,2.776825628157844,0.13571066875626786,ss,5,ss,38
14,SKY130,130,NAND2,NAND2_1,NAND2_1,1,A_to_Y__B=1,1,2,4,1.3,2.0,1.8915927344540902,115.23968893355735,0.6234312914921512,0.07288958323762576,ss,5,ss,39
21,SKY130,130,NAND2,NAND2_4,NAND2_4,4,A_to_Y__B=1,1,2,16,5.2,8.0,1.9443494341557694,73.67785562498709,8.113638483895866,0.19413808143596212,ss,5,ss,40
87,SKY130,130,NAND3,NAND3_1,NAND3_1,1,"A_to_Y__B=1,C=1",1,3,6,1.9500000000000002,3.0,1.7907045163859932,-20.290436372989063,6.3030032029042715,0.19811822694103146,ss,5,ss,41
92,SKY130,130,NAND3,NAND3_4,NAND3_4,4,"A_to_Y__B=1,C=1",1,3,24,7.800000000000002,12.0,1.8920147324946623,90.8066450225439,11.727495484958034,0.1522244150195715,ss,5,ss,42
